number,opened_at,resolved_at,closed_at,priority,urgency,impact,category,assignment_group,reassignment_count,reopen_count,made_sla,resolution_time_hours,sla_status
INC0031881,2016-05-22 01:41:00,2016-05-31 09:13:00,2016-06-05 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 22,2,0,false,223.53333333333333,Breached SLA
INC0031896,2016-05-22 14:08:00,2016-05-31 14:44:00,2016-06-05 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 37,0,0,false,216.6,Breached SLA
INC0031940,2016-05-23 07:18:00,2016-05-30 11:37:00,2016-06-04 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 28,Group 25,0,0,false,172.31666666666666,Breached SLA
INC0031944,2016-05-23 07:40:00,2016-05-24 09:58:00,2016-05-29 10:07:00,2 - high,1 - High,2 - Medium,category 46,Group 22,0,0,false,26.3,Breached SLA
INC0031951,2016-05-23 08:04:00,2016-05-31 08:48:00,2016-06-05 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,1,0,false,192.73333333333332,Breached SLA
INC0031958,2016-05-23 08:13:00,2016-05-23 09:07:00,2016-05-28 09:10:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 31,1,0,false,0.9,Breached SLA
INC0031997,2016-05-23 08:47:00,2016-05-23 16:39:00,2016-05-28 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 70,2,0,false,7.866666666666666,Breached SLA
INC0032013,2016-05-23 09:08:00,2016-05-31 18:00:00,2016-06-05 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 3,0,0,false,200.86666666666667,Breached SLA
INC0032015,2016-05-23 09:11:00,2016-05-31 14:11:00,2016-06-05 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,7,0,false,197.0,Breached SLA
INC0032026,2016-05-23 09:20:00,2016-05-30 17:29:00,2016-06-04 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 68,1,0,false,176.15,Breached SLA
INC0032034,2016-05-23 09:25:00,2016-05-30 08:50:00,2016-06-04 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 58,1,0,false,167.41666666666666,Breached SLA
INC0032048,2016-05-23 09:37:00,2016-05-31 16:38:00,2016-06-05 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 24,0,0,false,199.01666666666668,Breached SLA
INC0032059,2016-05-23 09:44:00,2016-05-23 14:56:00,2016-05-28 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 57,0,0,false,5.2,Breached SLA
INC0032066,2016-05-23 09:52:00,2016-05-30 13:48:00,2016-06-04 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 68,1,0,false,171.93333333333334,Breached SLA
INC0032092,2016-05-23 10:19:00,2016-05-30 14:36:00,2016-06-04 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 25,1,0,false,172.28333333333333,Breached SLA
INC0032097,2016-05-23 10:21:00,2016-05-30 15:56:00,2016-06-04 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 70,2,0,false,173.58333333333334,Breached SLA
INC0032114,2016-05-23 10:34:00,2016-05-31 10:47:00,2016-06-05 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 3,0,0,false,192.21666666666667,Breached SLA
INC0032119,2016-05-23 10:40:00,2016-05-31 15:16:00,2016-06-05 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,0,0,false,196.6,Breached SLA
INC0032129,2016-05-23 10:53:00,2016-05-27 10:58:00,2016-06-01 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 43,Group 22,0,0,false,96.08333333333333,Breached SLA
INC0032131,2016-05-23 10:55:00,2016-05-31 09:26:00,2016-06-05 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 10,6,0,false,190.51666666666668,Breached SLA
INC0032183,2016-05-23 11:48:00,2016-05-23 12:28:00,2016-05-28 13:07:00,2 - high,1 - High,2 - Medium,category 53,Group 25,1,0,false,0.6666666666666666,Breached SLA
INC0032186,2016-05-23 11:52:00,2016-05-30 11:17:00,2016-06-04 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 43,Group 31,6,0,false,167.41666666666666,Breached SLA
INC0032197,2016-05-23 12:17:00,2016-05-30 14:37:00,2016-06-04 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,170.33333333333334,Breached SLA
INC0032201,2016-05-23 12:25:00,2016-05-31 14:19:00,2016-06-05 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 27,0,0,false,193.9,Breached SLA
INC0032231,2016-05-23 13:30:00,2016-05-30 17:07:00,2016-06-04 17:10:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,171.61666666666667,Breached SLA
INC0032237,2016-05-23 13:37:00,2016-05-25 14:32:00,2016-05-30 15:07:00,1 - critical,1 - High,1 - High,category 23,Group 72,2,0,false,48.916666666666664,Breached SLA
INC0032240,2016-05-23 13:39:00,2016-05-31 10:25:00,2016-06-05 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 54,1,0,false,188.76666666666668,Breached SLA
INC0032290,2016-05-23 14:46:00,2016-05-30 15:24:00,2016-06-04 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 31,2,0,false,168.63333333333333,Breached SLA
INC0032309,2016-05-23 15:17:00,2016-05-30 13:41:00,2016-06-04 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 25,0,0,false,166.4,Breached SLA
INC0032312,2016-05-23 15:23:00,2016-05-31 17:12:00,2016-06-05 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,1,0,false,193.81666666666666,Breached SLA
INC0032324,2016-05-23 15:53:00,2016-05-30 10:47:00,2016-06-04 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 24,0,0,false,162.9,Breached SLA
INC0032347,2016-05-23 16:41:00,2016-05-30 12:44:00,2016-06-04 13:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 65,0,0,false,164.05,Breached SLA
INC0032351,2016-05-23 16:48:00,2016-05-30 17:05:00,2016-06-04 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 25,1,0,false,168.28333333333333,Breached SLA
INC0032364,2016-05-23 17:24:00,2016-05-31 10:09:00,2016-06-05 10:10:00,3 - moderate,2 - Medium,2 - Medium,category 19,Group 54,0,0,false,184.75,Breached SLA
INC0032388,2016-05-23 19:34:00,2016-05-24 10:03:00,2016-05-29 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 22,0,0,false,14.483333333333333,Breached SLA
INC0032393,2016-05-23 22:26:00,2016-05-31 15:33:00,2016-06-05 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,2,0,false,185.11666666666667,Breached SLA
INC0032403,2016-05-24 00:40:00,2016-05-30 15:54:00,2016-06-04 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 28,3,0,false,159.23333333333332,Breached SLA
INC0032416,2016-05-24 05:36:00,2016-05-30 08:40:00,2016-06-04 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 48,1,0,false,147.06666666666666,Breached SLA
INC0032421,2016-05-24 06:12:00,2016-05-25 08:52:00,2016-05-30 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 48,0,0,false,26.666666666666668,Breached SLA
INC0032425,2016-05-24 06:31:00,2016-05-31 16:45:00,2016-06-05 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 40,Group 57,4,0,false,178.23333333333332,Breached SLA
INC0032428,2016-05-24 07:36:00,2016-05-30 17:26:00,2016-06-04 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 20,5,0,false,153.83333333333334,Breached SLA
INC0032431,2016-05-24 08:13:00,2016-05-25 10:33:00,2016-05-30 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 65,1,0,false,26.333333333333332,Breached SLA
INC0032437,2016-05-24 08:23:00,2016-05-31 10:44:00,2016-06-05 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,170.35,Breached SLA
INC0032444,2016-05-24 08:32:00,2016-05-31 10:25:00,2016-06-05 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,169.88333333333333,Breached SLA
INC0032448,2016-05-24 08:35:00,2016-05-30 16:02:00,2016-06-04 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,2,0,false,151.45,Breached SLA
INC0032453,2016-05-24 08:49:00,2016-05-30 13:38:00,2016-06-04 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,0,0,false,148.81666666666666,Breached SLA
INC0032458,2016-05-24 08:53:00,2016-05-31 17:57:00,2016-06-05 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 29,0,0,false,177.06666666666666,Breached SLA
INC0032462,2016-05-24 09:04:00,2016-06-13 09:49:00,2016-06-18 10:00:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,480.75,Breached SLA
INC0032488,2016-05-24 09:35:00,2016-05-31 09:30:00,2016-06-05 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 27,4,0,false,167.91666666666666,Breached SLA
INC0032502,2016-05-24 09:50:00,2016-05-30 15:37:00,2016-06-04 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,2,0,false,149.78333333333333,Breached SLA
INC0032554,2016-05-24 11:00:00,2016-05-30 17:05:00,2016-06-04 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 27,2,0,false,150.08333333333334,Breached SLA
INC0032599,2016-05-24 12:34:00,2016-05-31 16:00:00,2016-06-05 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 70,1,0,false,171.43333333333334,Breached SLA
INC0032603,2016-05-24 12:52:00,2016-05-30 17:04:00,2016-06-04 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,0,0,false,148.2,Breached SLA
INC0032623,2016-05-24 14:05:00,2016-05-31 09:28:00,2016-06-05 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 27,2,0,false,163.38333333333333,Breached SLA
INC0032633,2016-05-24 14:19:00,2016-05-31 11:06:00,2016-06-05 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 70,4,0,false,164.78333333333333,Breached SLA
INC0032635,2016-05-24 14:21:00,2016-05-30 13:35:00,2016-06-04 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,0,0,false,143.23333333333332,Breached SLA
INC0032648,2016-05-24 14:41:00,2016-05-25 11:30:00,2016-05-30 12:07:00,2 - high,1 - High,2 - Medium,category 61,Group 73,0,0,false,20.816666666666666,Breached SLA
INC0032652,2016-05-24 14:48:00,2016-05-30 14:10:00,2016-06-04 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 28,1,0,false,143.36666666666667,Breached SLA
INC0032653,2016-05-24 14:49:00,2016-05-31 08:58:00,2016-06-05 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 27,0,0,false,162.15,Breached SLA
INC0032660,2016-05-24 15:03:00,2016-05-30 13:26:00,2016-06-04 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 24,1,0,false,142.38333333333333,Breached SLA
INC0032666,2016-05-24 15:06:00,2016-06-13 15:12:00,2016-06-18 16:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,2,0,false,480.1,Breached SLA
INC0032698,2016-05-24 16:13:00,2016-06-14 07:11:00,2016-06-19 08:00:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 66,0,0,false,494.96666666666664,Breached SLA
INC0032707,2016-05-24 16:22:00,2016-05-30 09:16:00,2016-06-04 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 27,0,0,false,136.9,Breached SLA
INC0032709,2016-05-24 16:26:00,2016-05-31 10:51:00,2016-06-05 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 25,1,0,false,162.41666666666666,Breached SLA
INC0032725,2016-05-24 17:15:00,2016-05-30 08:50:00,2016-06-04 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,0,0,false,135.58333333333334,Breached SLA
INC0032732,2016-05-24 17:39:00,2016-05-31 12:01:00,2016-06-05 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 25,1,0,false,162.36666666666667,Breached SLA
INC0032733,2016-05-24 17:41:00,2016-05-25 14:28:00,2016-05-30 15:07:00,2 - high,1 - High,2 - Medium,category 23,Group 72,1,0,false,20.783333333333335,Breached SLA
INC0032736,2016-05-24 17:52:00,2016-05-31 10:20:00,2016-06-05 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 8,Group 53,0,0,false,160.46666666666667,Breached SLA
INC0032737,2016-05-24 18:04:00,2016-05-24 18:16:00,2017-01-10 01:00:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 20,0,0,false,0.2,Breached SLA
INC0032767,2016-05-25 03:59:00,2016-05-31 10:11:00,2016-06-05 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,10,0,false,150.2,Breached SLA
INC0032778,2016-05-25 06:13:00,2016-05-31 16:19:00,2016-06-05 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 70,5,0,false,154.1,Breached SLA
INC0032779,2016-05-25 06:16:00,2016-05-31 11:09:00,2016-06-05 11:10:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 70,1,0,false,148.88333333333333,Breached SLA
INC0032784,2016-05-25 07:03:00,2016-05-31 08:47:00,2016-06-05 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 24,1,0,false,145.73333333333332,Breached SLA
INC0032804,2016-05-25 08:14:00,2016-05-30 17:16:00,2016-06-04 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 31,0,0,false,129.03333333333333,Breached SLA
INC0032824,2016-05-25 08:32:00,2016-05-25 14:26:00,2016-05-30 15:07:00,2 - high,1 - High,2 - Medium,category 24,Group 72,2,0,false,5.9,Breached SLA
INC0032833,2016-05-25 08:38:00,2016-05-30 12:02:00,2016-06-04 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 55,0,0,false,123.4,Breached SLA
INC0032834,2016-05-25 08:39:00,2016-05-30 14:35:00,2016-06-04 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,125.93333333333334,Breached SLA
INC0032835,2016-05-25 08:40:00,2016-05-30 09:54:00,2016-06-04 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 70,0,0,false,121.23333333333333,Breached SLA
INC0032849,2016-05-25 08:50:00,2016-06-13 08:26:00,2016-06-18 09:00:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 66,1,0,false,455.6,Breached SLA
INC0032853,2016-05-25 08:54:00,2016-05-30 17:02:00,2016-06-04 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,0,0,false,128.13333333333333,Breached SLA
INC0032864,2016-05-25 09:09:00,2016-05-30 09:36:00,2016-06-04 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 70,3,0,false,120.45,Breached SLA
INC0032877,2016-05-25 09:26:00,2016-05-31 15:25:00,2016-06-05 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,0,0,false,149.98333333333332,Breached SLA
INC0032897,2016-05-25 09:52:00,2016-05-31 09:46:00,2016-06-05 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,3,0,false,143.9,Breached SLA
INC0032909,2016-05-25 10:00:00,2016-05-25 14:17:00,2016-05-30 15:07:00,2 - high,1 - High,2 - Medium,category 42,Group 39,4,0,false,4.283333333333333,Breached SLA
INC0032914,2016-05-25 10:14:00,2016-05-31 14:10:00,2016-06-05 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 73,3,0,false,147.93333333333334,Breached SLA
INC0032920,2016-05-25 10:24:00,2016-06-13 11:14:00,2016-06-18 12:00:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 12,1,0,false,456.8333333333333,Breached SLA
INC0032925,2016-05-25 10:26:00,2016-06-13 11:04:00,2016-06-18 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,456.6333333333333,Breached SLA
INC0032931,2016-05-25 10:34:00,2016-05-31 16:29:00,2016-06-05 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,false,149.91666666666666,Breached SLA
INC0032937,2016-05-25 10:46:00,2016-05-31 11:44:00,2016-06-05 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 40,Group 70,2,0,false,144.96666666666667,Breached SLA
INC0032944,2016-05-25 10:52:00,2016-05-25 12:07:00,2016-05-30 12:10:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,2,0,false,1.25,Breached SLA
INC0032985,2016-05-25 11:46:00,2016-06-13 15:47:00,2016-06-18 16:00:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 25,1,0,false,460.01666666666665,Breached SLA
INC0033017,2016-05-25 12:44:00,2016-05-25 15:05:00,2016-05-30 15:07:00,1 - critical,1 - High,1 - High,category 57,Group 56,2,0,false,2.35,Breached SLA
INC0033024,2016-05-25 13:02:00,2016-05-31 09:50:00,2016-06-05 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 40,Group 54,1,0,false,140.8,Breached SLA
INC0033028,2016-05-25 13:17:00,2016-05-30 15:01:00,2016-06-04 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 25,1,0,false,121.73333333333333,Breached SLA
INC0033036,2016-05-25 13:48:00,2016-05-31 10:02:00,2016-06-05 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 66,2,0,false,140.23333333333332,Breached SLA
INC0033050,2016-05-25 14:11:00,2016-05-25 15:12:00,2016-05-30 16:07:00,2 - high,1 - High,2 - Medium,category 32,Group 70,0,0,false,1.0166666666666666,Breached SLA
INC0033051,2016-05-25 14:11:00,2016-05-31 11:15:00,2016-06-05 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 66,0,0,false,141.06666666666666,Breached SLA
INC0033059,2016-05-25 14:39:00,2016-05-30 11:24:00,2016-06-04 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 31,4,0,false,116.75,Breached SLA
INC0033063,2016-05-25 14:47:00,2016-05-30 10:36:00,2016-06-04 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 7,Group 27,1,3,false,115.81666666666666,Breached SLA
INC0033066,2016-05-25 14:56:00,2016-05-31 08:54:00,2016-06-05 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,0,1,false,137.96666666666667,Breached SLA
INC0033074,2016-05-25 15:10:00,2016-05-31 11:20:00,2016-06-05 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 8,Group 53,0,0,false,140.16666666666666,Breached SLA
INC0033087,2016-05-25 16:06:00,2016-05-30 10:35:00,2016-06-04 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 70,2,0,false,114.48333333333333,Breached SLA
INC0033090,2016-05-25 16:10:00,2016-05-31 08:48:00,2016-06-05 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 10,3,0,false,136.63333333333333,Breached SLA
INC0033095,2016-05-25 16:21:00,2016-05-31 15:35:00,2016-06-05 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 73,1,0,false,143.23333333333332,Breached SLA
INC0033104,2016-05-25 16:40:00,2016-05-31 09:57:00,2016-06-05 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 65,0,0,false,137.28333333333333,Breached SLA
INC0033116,2016-05-25 17:02:00,2016-06-14 12:26:00,2016-06-19 13:00:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,475.4,Breached SLA
INC0033120,2016-05-25 17:11:00,2016-05-30 15:14:00,2016-06-04 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 23,2,0,false,118.05,Breached SLA
INC0033123,2016-05-25 17:27:00,2016-05-31 17:36:00,2016-06-05 18:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 21,0,0,false,144.15,Breached SLA
INC0033126,2016-05-25 17:39:00,2016-05-30 11:00:00,2016-06-04 11:07:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,4,0,false,113.35,Breached SLA
INC0033129,2016-05-25 17:47:00,2016-05-31 15:42:00,2016-06-05 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 44,Group 5,0,0,false,141.91666666666666,Breached SLA
INC0033132,2016-05-25 18:00:00,2016-05-29 16:44:00,2016-06-03 17:07:00,3 - moderate,2 - Medium,2 - Medium,category 28,Group 70,0,0,false,94.73333333333333,Breached SLA
INC0033133,2016-05-25 18:16:00,2016-05-31 09:22:00,2016-06-05 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,2,0,false,135.1,Breached SLA
INC0033136,2016-05-25 18:41:00,2016-05-30 13:11:00,2016-06-04 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 28,Group 33,3,0,false,114.5,Breached SLA
INC0033138,2016-05-25 19:03:00,2016-05-31 09:24:00,2016-06-05 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,2,0,false,134.35,Breached SLA
INC0033147,2016-05-25 20:35:00,2016-05-30 13:39:00,2016-06-04 14:07:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 28,0,0,false,113.06666666666666,Breached SLA
INC0033154,2016-05-25 22:13:00,2016-05-30 11:07:00,2016-06-04 11:10:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,2,0,false,108.9,Breached SLA
INC0033180,2016-05-26 06:10:00,2016-05-31 15:51:00,2016-06-05 16:07:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 65,0,0,false,129.68333333333334,Breached SLA
INC0033209,2016-05-26 11:34:00,2016-05-31 11:12:00,2016-06-05 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 38,Group 25,1,0,false,119.63333333333334,Breached SLA
INC0033214,2016-05-26 12:02:00,2016-05-31 16:08:00,2016-06-05 16:10:00,3 - moderate,2 - Medium,2 - Medium,category 40,Group 70,5,0,false,124.1,Breached SLA
INC0033215,2016-05-26 12:39:00,2016-05-30 14:36:00,2016-06-04 15:07:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 49,0,0,false,97.95,Breached SLA
INC0033219,2016-05-26 13:45:00,2016-05-30 09:22:00,2016-06-04 10:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 55,0,0,false,91.61666666666666,Breached SLA
INC0033225,2016-05-26 14:26:00,2016-05-30 12:00:00,2016-06-04 12:07:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,2,0,false,93.56666666666666,Breached SLA
INC0033226,2016-05-26 14:38:00,2016-05-30 08:27:00,2016-06-04 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 10,1,0,false,89.81666666666666,Breached SLA
INC0033327,2016-05-27 13:30:00,2016-06-15 15:49:00,2016-06-20 16:00:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 27,3,0,false,458.31666666666666,Breached SLA
INC0033354,2016-05-27 17:03:00,2016-05-30 08:47:00,2016-06-04 09:07:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 54,3,0,false,63.733333333333334,Breached SLA
INC0033367,2016-05-27 20:09:00,2016-06-14 08:33:00,2016-06-19 09:00:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,1,1,false,420.4,Breached SLA
INC0033371,2016-05-28 00:20:00,2016-05-30 09:52:00,2016-06-04 10:07:00,2 - high,1 - High,2 - Medium,category 42,Group 55,0,0,false,57.53333333333333,Breached SLA
